t,x,y,z,qx,qy,qz,qw
1748882913.1023812,-0.8802812099456787,0.06184395030140877,0.03383481875061989,-0.005440962966531515,-0.03090633451938629,-0.052022140473127365,-0.9981527924537659
1748882913.1124234,-0.8802546858787537,0.06185242161154747,0.03383773937821388,-0.005448441952466965,-0.031189996749162674,-0.052084993571043015,-0.9981405735015869
1748882913.1553452,-0.8802284598350525,0.06184466928243637,0.03370332717895508,-0.004772229120135307,-0.03588930144906044,-0.051960915327072144,-0.9979925751686096
1748882913.1623445,-0.8802750110626221,0.06188514456152916,0.03384747728705406,-0.005253329873085022,-0.0315498411655426,-0.052152156829833984,-0.9981268048286438
1748882913.1739237,-0.8802366852760315,0.06185949593782425,0.03380247950553894,-0.005450991913676262,-0.030753202736377716,-0.052001915872097015,-0.9981585144996643
1748882913.2022963,-0.8802430033683777,0.061868228018283844,0.03380214422941208,-0.005423742346465588,-0.030981367453932762,-0.05212229862809181,-0.998145341873169
1748882913.2123206,-0.8802642226219177,0.06185726076364517,0.03382234647870064,-0.004484171979129314,-0.031603727489709854,-0.052001405507326126,-0.9981367588043213
1748882913.2322874,-0.8802508115768433,0.06184747442603111,0.03378092870116234,-0.0038208365440368652,-0.031184246763586998,-0.0522124245762825,-0.9981416463851929
1748882913.2424912,-0.8802626132965088,0.06184019520878792,0.03379593789577484,-0.005091522354632616,-0.03092372603714466,-0.05204344540834427,-0.9981529116630554
1748882913.262289,-0.880250871181488,0.061843305826187134,0.03377923369407654,-0.005729416850954294,-0.03130197152495384,-0.052135296165943146,-0.9981328845024109
1748882913.2727218,-0.8802669644355774,0.06186111271381378,0.033822204917669296,-0.005654467269778252,-0.030961347743868828,-0.05234050750732422,-0.9981332421302795
1748882913.2824674,-0.8802711367607117,0.061860084533691406,0.0337897427380085,-0.004920847713947296,-0.03122367337346077,-0.05217709392309189,-0.9981374740600586
1748882913.3021817,-0.8802666068077087,0.061875853687524796,0.03376367688179016,-0.0038785948418080807,-0.030954798683524132,-0.05196833983063698,-0.9981613755226135
1748882913.323775,-0.8802604675292969,0.06186079606413841,0.0337863452732563,-0.005506652407348156,-0.03096269629895687,-0.0519251748919487,-0.9981556534767151
1748882913.342519,-0.8802403211593628,0.061863407492637634,0.033826615661382675,-0.005686306394636631,-0.03088034689426422,-0.05215274170041084,-0.998145341873169
1748882913.3522139,-0.8802683353424072,0.06186389550566673,0.03384046256542206,-0.00503492122516036,-0.031170496717095375,-0.052460819482803345,-0.9981237649917603
1748882913.3721719,-0.8802748918533325,0.06184260547161102,0.033782318234443665,-0.00395398261025548,-0.03101126290857792,-0.05190814658999443,-0.9981624484062195
1748882913.3821099,-0.8802262544631958,0.06181154400110245,0.03368814289569855,-0.004544015508145094,-0.03468278795480728,-0.051302872598171234,-0.9980704188346863
1748882913.402241,-0.8802650570869446,0.061857592314481735,0.03383732587099075,-0.0055649359710514545,-0.03120250627398491,-0.052257683128118515,-0.9981306195259094
1748882913.4122198,-0.8802528977394104,0.06185631826519966,0.033813830465078354,-0.005447785370051861,-0.031332988291978836,-0.052035994827747345,-0.9981386661529541
1748882913.4322464,-0.8802834153175354,0.061856240034103394,0.03378629684448242,-0.004217036999762058,-0.031159305945038795,-0.05220773071050644,-0.9981411695480347
1748882913.442317,-0.880280077457428,0.06184961274266243,0.03379020839929581,-0.0045876335352659225,-0.031485144048929214,-0.05190413445234299,-0.9981451034545898
1748882913.4628747,-0.8802733421325684,0.06185605376958847,0.033811964094638824,-0.004603827837854624,-0.0312638059258461,-0.05201452970504761,-0.9981462955474854
