t,x,y,z,qx,qy,qz,qw
1749054106.2636356,-0.8947243690490723,0.06709261983633041,0.03310529515147209,0.032213691622018814,-0.018536405637860298,-0.005258397664874792,-0.9992953538894653
1749054106.2744234,-0.8947391510009766,0.06706877797842026,0.03310330584645271,0.03215416148304939,-0.018126435577869415,-0.005076971370726824,-0.9993057250976562
1749054106.283618,-0.8947345018386841,0.06708797067403793,0.03310483694076538,0.03220434486865997,-0.01846667192876339,-0.00532448198646307,-0.9992965459823608
1749054106.3042145,-0.8947291970252991,0.06709699332714081,0.033123720437288284,0.03264198824763298,-0.018643803894519806,-0.005138447508215904,-0.9992800354957581
1749054106.3235793,-0.894725501537323,0.06710822880268097,0.03312307223677635,0.03279780596494675,-0.01816253922879696,-0.005238995887339115,-0.9992832541465759
1749054106.3336458,-0.8947264552116394,0.06712110340595245,0.033125121146440506,0.03262890502810478,-0.01819218322634697,-0.0052715991623699665,-0.999288022518158
1749054106.353639,-0.89472895860672,0.06710445135831833,0.03314854949712753,0.03207354620099068,-0.018020132556557655,-0.005320901516824961,-0.9993089437484741
1749054106.3634968,-0.8947367072105408,0.06710033118724823,0.03312862291932106,0.03225136175751686,-0.018538955599069595,-0.0050782556645572186,-0.9992949962615967
1749054106.383633,-0.8947358131408691,0.06708813458681107,0.03310783952474594,0.032062191516160965,-0.01833157241344452,-0.005267486907541752,-0.999303936958313
1749054106.3936071,-0.8947317600250244,0.06710278987884521,0.03309017792344093,0.03187546133995056,-0.018149783834815025,-0.00542305875569582,-0.9993124008178711
1749054106.4135122,-0.8947325348854065,0.06708914786577225,0.033105429261922836,0.032185692340135574,-0.018542157486081123,-0.005056383088231087,-0.9992971420288086
1749054106.4434955,-0.894723653793335,0.06713271141052246,0.03312705457210541,0.032216962426900864,-0.01806354522705078,-0.00544179929420352,-0.999302864074707
1749054106.463565,-0.8947470784187317,0.06710076332092285,0.033130794763565063,0.03254823386669159,-0.017949223518371582,-0.005093051586300135,-0.9992960691452026
1749054106.4735122,-0.8947327733039856,0.0670919343829155,0.03312346711754799,0.032419074326753616,-0.018179865553975105,-0.004968018736690283,-0.9992966651916504
1749054106.4935048,-0.8947686553001404,0.06713245809078217,0.03313535451889038,0.0324641577899456,-0.018107883632183075,-0.005023989826440811,-0.9992963075637817
1749054106.5035274,-0.8947353363037109,0.06710823625326157,0.03312516212463379,0.03240359202027321,-0.018413936719298363,-0.005347853060811758,-0.999290943145752
1749054106.5235488,-0.8946883082389832,0.06706637144088745,0.0331057570874691,0.03251754865050316,-0.019049137830734253,-0.005353505723178387,-0.9992753267288208
1749054106.5339618,-0.8947457075119019,0.06710260361433029,0.03309670090675354,0.032196421176195145,-0.0185458455234766,-0.005062745418399572,-0.9992966651916504
1749054106.5535238,-0.8947304487228394,0.06710804253816605,0.033089976757764816,0.03191586583852768,-0.018160590901970863,-0.005157099105417728,-0.9993122816085815
1749054106.5635297,-0.894720196723938,0.06711000949144363,0.03310094401240349,0.03223610296845436,-0.018766971305012703,-0.004998916294425726,-0.9992916584014893
1749054106.583928,-0.8947249054908752,0.06709587574005127,0.03311081603169441,0.03255762532353401,-0.018735621124505997,-0.005033607594668865,-0.9992815852165222
1749054106.5934718,-0.8947239518165588,0.06709488481283188,0.03309081867337227,0.03219820559024811,-0.018481846898794174,-0.005270032212138176,-0.9992967844009399
1749054106.603534,-0.8947942852973938,0.06711900979280472,0.03310065716505051,0.03216330334544182,-0.018744755536317825,-0.004850105848163366,-0.9992951154708862
1749054106.6235313,-0.894739031791687,0.06712344288825989,0.03308860585093498,0.03214877471327782,-0.018328366801142693,-0.004889035131782293,-0.9993031024932861
1749054106.6435034,-0.8947127461433411,0.06709690392017365,0.033089641481637955,0.03254421800374985,-0.01860649138689041,-0.0052027031779289246,-0.9992836117744446
1749054106.6736827,-0.8947089314460754,0.06711788475513458,0.03311166167259216,0.03248176723718643,-0.01853944920003414,-0.0053165871649980545,-0.9992862343788147
1749054106.6939135,-0.8948180079460144,0.06713612377643585,0.03312438726425171,0.03228392079472542,-0.01886690780520439,-0.004887997172772884,-0.99928879737854
1749054106.7040243,-0.8947560787200928,0.06712749600410461,0.03309888765215874,0.03210645541548729,-0.01847703941166401,-0.005109400022774935,-0.9993005990982056
1749054106.7240903,-0.8947028517723083,0.06708524376153946,0.03308572992682457,0.03222997486591339,-0.018418144434690475,-0.005357517395168543,-0.9992964267730713
1749054106.7338066,-0.894706130027771,0.06710600107908249,0.033098991960287094,0.03232518583536148,-0.01830504834651947,-0.005174064077436924,-0.9992964267730713
1749054106.7539642,-0.8947077989578247,0.06709075719118118,0.03310133144259453,0.03260185942053795,-0.018411649391055107,-0.00505185266956687,-0.9992861151695251
1749054106.7642903,-0.8947195410728455,0.06711579859256744,0.03309432789683342,0.032360780984163284,-0.0184396430850029,-0.005192443262785673,-0.9992927312850952
1749054106.7838132,-0.8947233557701111,0.06712551414966583,0.03312951326370239,0.03259548917412758,-0.01815478503704071,-0.0052492995746433735,-0.9992899894714355
1749054106.7938917,-0.8947163820266724,0.06711440533399582,0.03314558044075966,0.032507408410310745,-0.01824285089969635,-0.0052894349209964275,-0.9992910623550415
1749054106.813965,-0.8947354555130005,0.06711599230766296,0.03315228223800659,0.03272811695933342,-0.017942940816283226,-0.005050449166446924,-0.9992904663085938
1749054106.8339674,-0.8947258591651917,0.06712792813777924,0.03312239050865173,0.03225371241569519,-0.018477922305464745,-0.00516823586076498,-0.9992955923080444
1749054106.8437972,-0.8947260975837708,0.06711353361606598,0.03312046080827713,0.03223764896392822,-0.0185179952532053,-0.005258477758616209,-0.9992948770523071
1749054106.8639252,-0.8947309851646423,0.0671142116189003,0.033126454800367355,0.032290950417518616,-0.018345583230257034,-0.005296842195093632,-0.9992961883544922
1749054106.8738723,-0.8947319388389587,0.06711108237504959,0.033137235790491104,0.032736197113990784,-0.01853669062256813,-0.005275178700685501,-0.9992782473564148
1749054106.8937535,-0.8947224617004395,0.06711313128471375,0.03313782438635826,0.03254804015159607,-0.018240472301840782,-0.00528949499130249,-0.9992897510528564
1749054106.9039211,-0.8947217464447021,0.06711089611053467,0.033129770308732986,0.03261721134185791,-0.018440987914800644,-0.005053407978266478,-0.9992850422859192
1749054106.9238775,-0.8947294354438782,0.06712830811738968,0.033136144280433655,0.032574594020843506,-0.018050961196422577,-0.005225521512329578,-0.9992926120758057
1749054106.9438818,-0.8947306871414185,0.06712229549884796,0.033142294734716415,0.03274787589907646,-0.01776151731610298,-0.005199953448027372,-0.9992923736572266
1749054106.9738653,-0.8947170376777649,0.0671248510479927,0.03311089798808098,0.032274823635816574,-0.018214581534266472,-0.0054596951231360435,-0.9992982149124146
1749054107.0039134,-0.8946927189826965,0.06712113320827484,0.03311023861169815,0.03252624720335007,-0.01820896938443184,-0.005082100164145231,-0.9992921352386475
1749054107.0342116,-0.894792914390564,0.06715989857912064,0.0331503227353096,0.032402995973825455,-0.01854611746966839,-0.00520359119400382,-0.9992892742156982
1749054107.0646753,-0.8947586417198181,0.0671204999089241,0.03313315659761429,0.03262072429060936,-0.01859649084508419,-0.005452229641377926,-0.9992799162864685
1749054107.0939605,-0.89478600025177,0.06712561845779419,0.03313051909208298,0.03242521360516548,-0.017972389236092567,-0.0053194486536085606,-0.9992984533309937
1749054107.1296835,-0.8947508335113525,0.06707557290792465,0.03312889114022255,0.03222600370645523,-0.018763072788715363,-0.0052564386278390884,-0.9992907047271729
1749054107.1544092,-0.894757866859436,0.06712806969881058,0.03311372175812721,0.03215743228793144,-0.0186972226947546,-0.0052429987117648125,-0.9992941617965698
1749054107.1872737,-0.8947432041168213,0.06709831953048706,0.03311236947774887,0.03251897543668747,-0.01852668635547161,-0.005126467905938625,-0.9992862343788147
1749054107.1985526,-0.894731879234314,0.06710221618413925,0.03310008347034454,0.03205994516611099,-0.01887385919690132,-0.005217103753238916,-0.9992941617965698
1749054107.2138095,-0.8947516083717346,0.06712515652179718,0.0331043004989624,0.03209227696061134,-0.0184483639895916,-0.004871024750173092,-0.9993027448654175
1749054107.233795,-0.8947166800498962,0.06708714365959167,0.03310514986515045,0.032213613390922546,-0.018214760348200798,-0.004938234109431505,-0.999302864074707
1749054107.2436645,-0.8947178721427917,0.06709204614162445,0.033113062381744385,0.03217048570513725,-0.018564069643616676,-0.005150593817234039,-0.9992967844009399
1749054107.2740784,-0.894787073135376,0.06713428348302841,0.03311924263834953,0.03188752010464668,-0.018642056733369827,-0.004672163166105747,-0.9993066787719727
1749054107.2935886,-0.8947486877441406,0.06709625571966171,0.03307691588997841,0.03251601755619049,-0.01840771734714508,-0.004875564947724342,-0.999289870262146
1749054107.3036559,-0.8947484493255615,0.06708302348852158,0.03307845816016197,0.03207524120807648,-0.018385957926511765,-0.004831464029848576,-0.9993046522140503
1749054107.3237162,-0.8946701288223267,0.06706444919109344,0.03313058614730835,0.03164580091834068,-0.020428437739610672,-0.0056403623893857,-0.9992744326591492
1749054107.3536606,-0.8947210311889648,0.06712565571069717,0.03311469778418541,0.031979791820049286,-0.01815791428089142,-0.005003620404750109,-0.999311089515686
1749054107.3539548,-0.8947210311889648,0.06712565571069717,0.03311469778418541,0.031979791820049286,-0.01815791428089142,-0.005003620404750109,-0.999311089515686
1749054107.3838584,-0.8947872519493103,0.06715751439332962,0.03309902176260948,0.03251643851399422,-0.01852995902299881,-0.00484776496887207,-0.9992876648902893
1749054107.3957753,-0.8947964906692505,0.0671621635556221,0.03312142193317413,0.03197062760591507,-0.018349934369325638,-0.004660393111407757,-0.9993095397949219
