t,x,y,z,qx,qy,qz,qw
1749057416.4440725,-0.8869035840034485,0.06222659349441528,0.033278271555900574,0.027782760560512543,-0.016351589933037758,0.024273496121168137,-0.9991855025291443
1749057416.463859,-0.8869771361351013,0.06222906708717346,0.03328011557459831,0.027325265109539032,-0.01686546765267849,0.023976655676960945,-0.9991967082023621
1749057416.4848373,-0.8868913650512695,0.06224105507135391,0.03324531763792038,0.02777564339339733,-0.01652873121201992,0.024365950375795364,-0.9991804957389832
1749057416.5138621,-0.8869419097900391,0.06223701685667038,0.03326619043946266,0.027308102697134018,-0.01733870431780815,0.024327769875526428,-0.9991806149482727
1749057416.5237935,-0.8869826197624207,0.06223510205745697,0.03328276798129082,0.027463329955935478,-0.017072249203920364,0.023880193009972572,-0.9991917014122009
1749057416.5465896,-0.8869560360908508,0.06224391236901283,0.03324170410633087,0.027744045481085777,-0.017260544002056122,0.024021264165639877,-0.9991773962974548
1749057416.5540843,-0.886898398399353,0.06222300976514816,0.03322912007570267,0.027904873713850975,-0.01626772992312908,0.024345390498638153,-0.9991816878318787
1749057416.5638833,-0.8869432210922241,0.06222376599907875,0.03323101997375488,0.027575163170695305,-0.016470424830913544,0.024139313027262688,-0.9991925358772278
1749057416.5851398,-0.8869754076004028,0.062233541160821915,0.0332573838531971,0.027315383777022362,-0.017223110422492027,0.0241500623524189,-0.9991866946220398
1749057416.604175,-0.8869980573654175,0.06223379448056221,0.03326592594385147,0.02755860425531864,-0.016995122656226158,0.02395552583038807,-0.9991886019706726
1749057416.6238558,-0.886974036693573,0.062240906059741974,0.03322494775056839,0.027704784646630287,-0.017509181052446365,0.024049310013651848,-0.9991734027862549
1749057416.633556,-0.8869214057922363,0.06223646551370621,0.03322605416178703,0.02767353691160679,-0.015689164400100708,0.02436036244034767,-0.9991969466209412
1749057416.653646,-0.8869109749794006,0.06223258376121521,0.03323229402303696,0.027488823980093002,-0.01647821255028248,0.02459906041622162,-0.9991835951805115
1749057416.6634917,-0.8869419097900391,0.06228417530655861,0.033151984214782715,0.02719830349087715,-0.019694095477461815,0.023236146196722984,-0.9991658926010132
1749057416.6836,-0.8869962692260742,0.062238726764917374,0.03323264792561531,0.027522269636392593,-0.01704893261194229,0.023838883265852928,-0.9991915225982666
1749057416.694856,-0.8869554996490479,0.062257133424282074,0.03317958116531372,0.027645161375403404,-0.01781495474278927,0.023673903197050095,-0.9991787075996399
1749057416.713536,-0.8869581818580627,0.06223166361451149,0.033216193318367004,0.027537530288100243,-0.016552474349737167,0.02419245056807995,-0.9991909861564636
1749057416.7235208,-0.8869692087173462,0.062233224511146545,0.03324213624000549,0.027878165245056152,-0.016105184331536293,0.024059630930423737,-0.99919193983078
1749057416.743526,-0.8869799375534058,0.06223822385072708,0.03327065333724022,0.027593383565545082,-0.016838423907756805,0.024022985249757767,-0.9991887211799622
1749057416.7541845,-0.8869551420211792,0.06224343180656433,0.033242903649806976,0.027577213943004608,-0.01734120212495327,0.02371206134557724,-0.9991880059242249
1749057416.7741168,-0.8868514895439148,0.062287651002407074,0.03315598890185356,0.027748679742217064,-0.018977321684360504,0.02341066673398018,-0.9991605877876282
1749057416.7838733,-0.8869659900665283,0.06222112104296684,0.033259954303503036,0.027699051424860954,-0.016541369259357452,0.023966217413544655,-0.9991920590400696
1749057416.8064806,-0.8869799375534058,0.062220413237810135,0.03327753022313118,0.02746574766933918,-0.017015257850289345,0.02394871786236763,-0.9991909861564636
1749057416.8145444,-0.8869614005088806,0.06222562864422798,0.033281806856393814,0.027610335499048233,-0.01746681146323681,0.024156952276825905,-0.999174177646637
1749057416.8338065,-0.8869802355766296,0.062223490327596664,0.03328078240156174,0.02776876464486122,-0.01665431633591652,0.023960517719388008,-0.9991883635520935
1749057416.8541217,-0.8869173526763916,0.062236618250608444,0.03326144814491272,0.02781294658780098,-0.01583337038755417,0.02448621392250061,-0.9991877675056458
1749057416.8642411,-0.8869167566299438,0.06223839148879051,0.033266909420490265,0.027538254857063293,-0.016857638955116272,0.024524763226509094,-0.9991777539253235
1749057416.8841646,-0.8869150876998901,0.06228499859571457,0.03318477421998978,0.02765696682035923,-0.01970549486577511,0.023098723962903023,-0.9991562366485596
1749057416.9135602,-0.8869818449020386,0.06223946809768677,0.033266518265008926,0.02782398834824562,-0.01639833301305771,0.0239997711032629,-0.9991901516914368
1749057416.9434762,-0.8870037198066711,0.06224050000309944,0.03322112187743187,0.027552252635359764,-0.016721248626708984,0.02399003505706787,-0.9991925358772278
1749057416.9737074,-0.8869960904121399,0.062245048582553864,0.033251602202653885,0.02769397757947445,-0.01664232462644577,0.023704910650849342,-0.9991967678070068
1749057417.003773,-0.8869927525520325,0.06223738193511963,0.03325733169913292,0.027782103046774864,-0.016812186688184738,0.02398819290101528,-0.999184787273407
1749057417.0336044,-0.8869975209236145,0.06224878504872322,0.03326540067791939,0.02783321402966976,-0.01662202551960945,0.023917099460959435,-0.999188244342804
1749057417.063704,-0.886979877948761,0.062238629907369614,0.03327483311295509,0.027448447421193123,-0.01653194986283779,0.024039944633841515,-0.9991974234580994
1749057417.109608,-0.8868969678878784,0.06224004924297333,0.03325706720352173,0.02768717333674431,-0.017071548849344254,0.024332178756594658,-0.9991746544837952
1749057417.1347227,-0.8868994116783142,0.06222234666347504,0.033253442496061325,0.027574623003602028,-0.01606123149394989,0.024217218160629272,-0.9991973042488098
1749057417.164414,-0.8868839144706726,0.06222039461135864,0.033257339149713516,0.027606334537267685,-0.01605522818863392,0.024383429437875748,-0.9991925358772278
1749057417.1943908,-0.8869969844818115,0.06224757060408592,0.03326871246099472,0.027566678822040558,-0.016122551634907722,0.023611051961779594,-0.9992110729217529
1749057417.223628,-0.8869141340255737,0.062236011028289795,0.03325400874018669,0.02768450602889061,-0.016649458557367325,0.024490680545568466,-0.9991779923439026
1749057417.2370424,-0.8869940638542175,0.06224343553185463,0.033241745084524155,0.02771824598312378,-0.016181759536266327,0.024029694497585297,-0.9991958737373352
1749057417.2736194,-0.8869709968566895,0.06224030256271362,0.033252108842134476,0.027604341506958008,-0.01653796061873436,0.024155832827091217,-0.9991901516914368
1749057417.2838864,-0.8869741559028625,0.062243539839982986,0.03326185792684555,0.02751394920051098,-0.016816271468997,0.023892080411314964,-0.9991944432258606
1749057417.304092,-0.8869166970252991,0.06225871294736862,0.033222395926713943,0.02782423235476017,-0.01606525480747223,0.02438407950103283,-0.9991862177848816
1749057417.3134973,-0.88691645860672,0.0622435137629509,0.03323886916041374,0.02788654714822769,-0.016350040212273598,0.024692466482520103,-0.9991723299026489
1749057417.3335893,-0.8869696855545044,0.06225286051630974,0.03325830027461052,0.027679838240146637,-0.016019105911254883,0.02391006238758564,-0.9992024302482605
1749057417.3437204,-0.8869903683662415,0.06225503608584404,0.03326281160116196,0.027566200122237206,-0.016378972679376602,0.023871831595897675,-0.9992006421089172
1749057417.3636203,-0.8869926929473877,0.06224800646305084,0.03327297046780586,0.027278095483779907,-0.01641109026968479,0.023658687248826027,-0.9992130994796753
1749057417.3736355,-0.8869023323059082,0.062242332845926285,0.03325450420379639,0.027706623077392578,-0.016367081552743912,0.024223193526268005,-0.9991886019706726
1749057417.3970802,-0.8869727849960327,0.062244899570941925,0.033275801688432693,0.027632366865873337,-0.016563691198825836,0.023720594123005867,-0.9991994500160217
1749057417.4035609,-0.8869668841362,0.06222938373684883,0.03329385071992874,0.02758338302373886,-0.01660263165831566,0.024039456620812416,-0.9991925358772278
1749057417.4235423,-0.8869146704673767,0.06223677098751068,0.033287595957517624,0.02757187932729721,-0.015910042449831963,0.024258408695459366,-0.999198853969574
1749057417.4237146,-0.8869449496269226,0.06226075440645218,0.033288486301898956,0.02728690207004547,-0.01688685640692711,0.023800207301974297,-0.9992015957832336
1749057417.4537017,-0.8869499564170837,0.062246307730674744,0.03326866403222084,0.027534302324056625,-0.016846681013703346,0.023994939401745796,-0.9991908669471741
1749057417.4635563,-0.886946976184845,0.06224184110760689,0.0332779735326767,0.027759909629821777,-0.016894271597266197,0.024164289236068726,-0.9991797804832458
1749057417.4935892,-0.8869914412498474,0.062253911048173904,0.03327200561761856,0.02728107012808323,-0.016090145334601402,0.023493865504860878,-0.9992221593856812
1749057417.5038216,-0.8869200348854065,0.0622449554502964,0.033251021057367325,0.027527257800102234,-0.015416841022670269,0.02375037968158722,-0.9992200136184692
1749057417.5341809,-0.8869744539260864,0.06222233548760414,0.03325730189681053,0.027683818712830544,-0.016711223870515823,0.024116195738315582,-0.999186098575592
1749057417.553789,-0.8869824409484863,0.06224358454346657,0.03323674947023392,0.027477024123072624,-0.01637268252670765,0.0243328046053648,-0.9991921782493591
1749057417.564046,-0.8869813680648804,0.062236446887254715,0.03324044495820999,0.02742796577513218,-0.01689670979976654,0.02415081299841404,-0.9991891980171204
1749057417.5746367,-0.8869871497154236,0.06224922090768814,0.03323664516210556,0.027322007343173027,-0.017303623259067535,0.023900272324681282,-0.9991911053657532
1749057417.5940313,-0.8868780732154846,0.06229572370648384,0.033145882189273834,0.02754848077893257,-0.0189176257699728,0.02338028885424137,-0.9991679787635803
