t,x,y,z,qx,qy,qz,qw
1748934774.4068024,-0.8825895190238953,0.06139121949672699,0.03222270682454109,-0.018714193254709244,0.03770545497536659,0.047952499240636826,0.997962236404419
1748934774.4148817,-0.882481038570404,0.06167095899581909,0.032446179538965225,-0.016000673174858093,0.046098608523607254,0.04224882274866104,0.9979147911071777
1748934774.435034,-0.8826185464859009,0.06133515387773514,0.03221651911735535,-0.018062742426991463,0.037759944796562195,0.047343648970127106,0.9980013370513916
1748934774.4650233,-0.8825600147247314,0.061649855226278305,0.032460443675518036,-0.028292851522564888,0.03508414328098297,0.050710517913103104,0.9976958632469177
1748934774.474842,-0.8826656341552734,0.06136166676878929,0.03217754513025284,-0.017971253022551537,0.03763215243816376,0.047394078224897385,0.9980053305625916
1748934774.4948766,-0.8825650811195374,0.061657145619392395,0.032492246478796005,-0.02788834646344185,0.03483603894710541,0.0511665903031826,0.9976927042007446
1748934774.5049644,-0.8826281428337097,0.061664894223213196,0.03249496966600418,-0.027752818539738655,0.035388048738241196,0.04999814182519913,0.9977363348007202
1748934774.5249264,-0.8826333284378052,0.06136041507124901,0.03217840939760208,-0.017957353964447975,0.03821730986237526,0.04765411838889122,0.9979709982872009
1748934774.534937,-0.8826522827148438,0.061385106295347214,0.0321359820663929,-0.01760568656027317,0.03828631341457367,0.04804443195462227,0.997955858707428
1748934774.5550299,-0.8825610280036926,0.06176586076617241,0.03237671032547951,-0.02494591847062111,0.03677420690655708,0.05203510448336601,0.9976561665534973
1748934774.5748534,-0.8826044797897339,0.06137198954820633,0.032221049070358276,-0.01750248670578003,0.03775806725025177,0.04743686690926552,0.9980068802833557
1748934774.5849493,-0.8826420903205872,0.06142555549740791,0.032154206186532974,-0.017681466415524483,0.03888306766748428,0.0483248345553875,0.997917890548706
1748934774.5949135,-0.8826085925102234,0.061395689845085144,0.032146576792001724,-0.017813697457313538,0.0376606285572052,0.047665517777204514,0.9979941844940186
1748934774.6151562,-0.8826083540916443,0.0613558404147625,0.03219221532344818,-0.01815246231853962,0.038152940571308136,0.047481290996074677,0.997978150844574
