Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.4306,-0.893,0,0,0,0.107831,-0.0657085,0.0144441,-0.00112039,0.066,0,0,0,-3.46945e-18,1.73472e-18,-4.33681e-19,2.71051e-20,1.03,0,0,0,-0.0352504,0.0222335,-0.0049721,0.000388561,0,0,0,0,0,0,0,0
1.14493,0.1,0.304327,-0.0853762,-0.0214218,-0.274031,0.329486,-0.104869,0.00174795,0.066,1.06125e-17,1.31084e-18,-2.99217e-18,-2.22045e-16,4.44089e-16,0,0,0.78,-0.0369318,0.0345772,0.00167617,0.018834,-0.0717597,0.0587262,-0.0151313,0,0,0,0,0,0,0,0
