Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.49847,-0.893,0,0,0,0.0905373,-0.0523465,0.0109472,-0.00081184,0.066,0,0,0,-1.73472e-18,1.73472e-18,-4.33681e-19,2.71051e-20,0.53,0,0,0,0.0419204,-0.026949,0.00607969,-0.000476019,0,0,0,0,0,0,0,0
1.11484,0.1,0.302689,-0.10173,-0.0214218,-0.0750249,-0.0706187,0.191218,-0.0751934,0.066,1.06125e-17,1.31084e-18,-2.99217e-18,-2.22045e-16,4.44089e-16,0,0,0.78,0.00299969,-0.0384951,-0.00100137,0.0434435,0.0146808,-0.0506184,0.0190057,0,0,0,0,0,0,0,0
