t,x,y,z,qx,qy,qz,qw
1748897233.2403014,-0.8773626685142517,0.061041757464408875,0.033601198345422745,-0.0009641963406465948,0.036837611347436905,0.00785510428249836,0.9992899894714355
1748897233.2690856,-0.8773708939552307,0.06102307513356209,0.033553242683410645,-0.003400622634217143,0.03738505020737648,0.008035298436880112,0.9992628693580627
1748897233.2990873,-0.8773621320724487,0.06102452054619789,0.03359320014715195,-0.0019840383902192116,0.0369265191257,0.007981400936841965,0.9992842078208923
1748897233.2995386,-0.8773730397224426,0.06101953238248825,0.03359230235219002,-0.0009719462832435966,0.03702817112207413,0.0077737499959766865,0.999283492565155
1748897233.3090947,-0.8774017691612244,0.061031781136989594,0.03357212617993355,-0.0018948884680867195,0.03683548420667648,0.007661277428269386,0.9992902278900146
1748897233.3395393,-0.8774060606956482,0.061053115874528885,0.033559322357177734,-0.0031661957036703825,0.03756600618362427,0.0076241642236709595,0.9992601275444031
1748897233.379273,-0.8773893713951111,0.06103095784783363,0.03356993570923805,-0.0018159201135858893,0.036773163825273514,0.00781264714896679,0.9992915391921997
1748897233.409219,-0.8774010539054871,0.06105249375104904,0.03357741981744766,-0.0030661197379231453,0.037273578345775604,0.00730071822181344,0.9992737174034119
1748897233.4192774,-0.8773624300956726,0.061038654297590256,0.03354233503341675,-0.002703652251511812,0.03703102096915245,0.007808958180248737,0.9992800354957581
1748897233.43974,-0.8773699402809143,0.06104069575667381,0.033551495522260666,-0.0018382768612354994,0.03705776482820511,0.007487587630748749,0.9992833733558655
1748897233.449118,-0.8773640394210815,0.06107541173696518,0.03355200216174126,-0.0017464269185438752,0.03710784763097763,0.0073294565081596375,0.9992828965187073
1748897233.4693646,-0.87738037109375,0.061052270233631134,0.03350415825843811,-0.0028788018971681595,0.03727530315518379,0.007350267376750708,0.9992738962173462
1748897233.479265,-0.877364456653595,0.06105268374085426,0.03354072570800781,-0.003153636585921049,0.03710956498980522,0.0075498297810554504,0.9992777705192566
1748897233.499119,-0.87737637758255,0.06104173883795738,0.03356397524476051,-0.003018795745447278,0.0374269001185894,0.008012180216610432,0.9992627501487732
