t,x,y,z,qx,qy,qz,qw
1748185420.3028495,-0.874746561050415,0.0596281923353672,0.03309563174843788,-0.007468806579709053,0.028631556779146194,0.031664393842220306,0.9990604519844055
1748185420.33205,-0.8747822642326355,0.0596059150993824,0.03309838846325874,-0.00761305121704936,0.02845059521496296,0.031532999128103256,0.9990686774253845
1748185420.3626797,-0.8747920393943787,0.05960322916507721,0.033077917993068695,-0.007524238899350166,0.028345469385385513,0.03183063864707947,0.9990629553794861
1748185420.3921204,-0.8747872114181519,0.05962623283267021,0.03312554210424423,-0.0074629709124565125,0.028505930677056313,0.03170229494571686,0.9990629553794861
1748185420.4219582,-0.8747981786727905,0.059617120772600174,0.033134110271930695,-0.007435825653374195,0.028584659099578857,0.031705595552921295,0.9990608096122742
1748185420.4520786,-0.8747650980949402,0.05952644348144531,0.033003196120262146,-0.011602229438722134,0.029810503125190735,0.030989807099103928,0.9990077018737793
1748185420.4820907,-0.8747978210449219,0.05948172137141228,0.03300142660737038,-0.014763496816158295,0.034565966576337814,0.02986874431371689,0.9988469481468201
1748185420.5120318,-0.8748093843460083,0.05964720994234085,0.03315320611000061,-0.007681972347199917,0.030192377045750618,0.03161950409412384,0.9990143179893494
1748185420.5525992,-0.8748527765274048,0.05965573340654373,0.03325911983847618,-0.007711263373494148,0.03394705802202225,0.031215650960803032,0.9989062547683716
1748185420.5820718,-0.8748499155044556,0.05965166166424751,0.03328004851937294,-0.00776486424729228,0.03463854640722275,0.031097929924726486,0.9988858103752136
1748185420.5927684,-0.8748226165771484,0.05965184047818184,0.03321971744298935,-0.0076262084767222404,0.03363160789012909,0.0310988686978817,0.9989212155342102
1748185420.6120493,-0.8747896552085876,0.059596236795186996,0.03313105180859566,-0.007269641384482384,0.028653088957071304,0.031529199331998825,0.9990655779838562
1748185420.6225834,-0.8748245239257812,0.059601157903671265,0.03317216411232948,-0.0075188386254012585,0.030571283772587776,0.031547825783491135,0.9990063309669495
1748185420.6420102,-0.8747381567955017,0.05954241752624512,0.03300325945019722,-0.01017411146312952,0.028913693502545357,0.030192144215106964,0.9990741014480591
1748185420.6520348,-0.8748124241828918,0.05945763364434242,0.03289191052317619,-0.013784884475171566,0.02967764064669609,0.030904674902558327,0.998986542224884
1748185420.672042,-0.8748558163642883,0.0596223808825016,0.03324001282453537,-0.007740270812064409,0.033891186118125916,0.03120579570531845,0.998908281326294
1748185420.6819937,-0.874799907207489,0.059605978429317474,0.033154428005218506,-0.007548915222287178,0.029722830280661583,0.031827740371227264,0.9990228414535522
1748185420.702576,-0.8747841119766235,0.05961880087852478,0.03309059143066406,-0.007367836311459541,0.028341230005025864,0.03165339305996895,0.99906986951828
