t,x,y,z,qx,qy,qz,qw
1748181154.3494747,-0.8844538331031799,0.0613936111330986,0.03299485519528389,-0.00667132344096899,-0.025461623445153236,-0.005414831917732954,-0.9996389150619507
1748181154.35952,-0.8844141364097595,0.061402007937431335,0.03300315886735916,-0.006248984485864639,-0.02563871629536152,-0.006193084642291069,-0.9996325969696045
1748181154.3815634,-0.8843658566474915,0.061446793377399445,0.033064018934965134,-0.00609350623562932,-0.025698285549879074,-0.0071846055798232555,-0.9996254444122314
1748181154.3898294,-0.8843299150466919,0.06152273342013359,0.03310966119170189,-0.0037632202729582787,-0.025275051593780518,-0.008200014010071754,-0.9996398091316223
1748181154.4098167,-0.8844510316848755,0.06135445460677147,0.03298665210604668,-0.008621296845376492,-0.02601196989417076,-0.0050202952697873116,-0.9996119141578674
1748181154.419867,-0.8844159245491028,0.06141164153814316,0.033016104251146317,-0.007482943125069141,-0.026221439242362976,-0.00567069323733449,-0.9996120929718018
1748181154.4408464,-0.8843761086463928,0.06145825237035751,0.0330381877720356,-0.0056203072890639305,-0.025579383596777916,-0.007168268319219351,-0.9996312856674194
1748181154.450419,-0.8844113349914551,0.06142853572964668,0.033005740493535995,-0.006628076080232859,-0.02589704841375351,-0.006424913182854652,-0.9996219873428345
1748181154.4698253,-0.8844412565231323,0.061407458037137985,0.032995060086250305,-0.007124903611838818,-0.025714313611388206,-0.006316117476671934,-0.9996240139007568
1748181154.490446,-0.8844247460365295,0.0614018440246582,0.033012162894010544,-0.006407434586435556,-0.02596418559551239,-0.0060239145532250404,-0.9996242523193359
1748181154.4998379,-0.8844367265701294,0.06140230596065521,0.0330004021525383,-0.0070787821896374226,-0.025775020942091942,-0.005781025160104036,-0.9996260404586792
1748181154.5199404,-0.8844380974769592,0.06141013279557228,0.03298039361834526,-0.006808100268244743,-0.025761932134628296,-0.005910822656005621,-0.9996274709701538
1748181154.530079,-0.8844118714332581,0.061403412371873856,0.0330050066113472,-0.006544273346662521,-0.026012994349002838,-0.00609536562114954,-0.9996216297149658
1748181154.549937,-0.8844105005264282,0.06138395145535469,0.033017829060554504,-0.007161212619394064,-0.0258268304169178,-0.006009908393025398,-0.9996227622032166
1748181154.5598478,-0.8844029903411865,0.06141704320907593,0.033035531640052795,-0.005765673238784075,-0.025990810245275497,-0.006320747546851635,-0.9996256232261658
1748181154.5806398,-0.8842537999153137,0.06159385293722153,0.033163923770189285,-0.00034996127942577004,-0.024312596768140793,-0.00971741322427988,-0.9996570944786072
1748181154.5897987,-0.8843721747398376,0.06144776940345764,0.03299875929951668,-0.006511491257697344,-0.02583938091993332,-0.006608582101762295,-0.9996230602264404
1748181154.6108184,-0.8844231367111206,0.06139993667602539,0.03301462531089783,-0.006972081493586302,-0.025542251765727997,-0.006163807585835457,-0.9996304512023926
1748181154.6201904,-0.8844307661056519,0.06140359863638878,0.03300447016954422,-0.0072891321033239365,-0.026636065915226936,-0.00566923338919878,-0.9996026158332825
1748181154.6399672,-0.884382963180542,0.06145123019814491,0.0330193005502224,-0.005066027399152517,-0.025902684777975082,-0.006902248598635197,-0.9996278882026672
1748181154.6499789,-0.884270966053009,0.061555057764053345,0.03314590081572533,-0.0008343693916685879,-0.023827387019991875,-0.009153904393315315,-0.9996738433837891
1748181154.6700957,-0.8843986988067627,0.06143772229552269,0.03302744776010513,-0.006002538371831179,-0.026040973141789436,-0.00687913503497839,-0.9996192455291748
1748181154.6898496,-0.8844096660614014,0.06143505871295929,0.03302989900112152,-0.0066047124564647675,-0.025885697454214096,-0.006337675265967846,-0.9996230602264404
1748181154.7007945,-0.8843551278114319,0.06147253140807152,0.03306114301085472,-0.00528282206505537,-0.025912772864103317,-0.007136290427297354,-0.9996247887611389
1748181154.7099857,-0.8842641711235046,0.061579350382089615,0.033199477940797806,-0.0009177082683891058,-0.024359462782740593,-0.009695845656096935,-0.9996558427810669
1748181154.7328773,-0.8842328190803528,0.061601486057043076,0.03325490653514862,0.0011541795684024692,-0.024313051253557205,-0.010259211994707584,-0.9996510744094849
1748181154.7661848,-0.8843498229980469,0.061456263065338135,0.03304402902722359,-0.005779133643954992,-0.02563592791557312,-0.007227245718240738,-0.9996285438537598
1748181154.789501,-0.8844049572944641,0.06142854690551758,0.033019717782735825,-0.00608500512316823,-0.025670401751995087,-0.006438438314944506,-0.9996312260627747
1748181154.8297935,-0.8843813538551331,0.06143993139266968,0.03297903761267662,-0.0064886766485869884,-0.02587738260626793,-0.006221149582415819,-0.9996247291564941
1748181154.8600793,-0.8844547271728516,0.061413515359163284,0.0329672247171402,-0.007353008724749088,-0.025960855185985565,-0.005932576488703489,-0.999618411064148
1748181154.8900511,-0.8844329118728638,0.061403512954711914,0.032976794987916946,-0.006602132692933083,-0.026044204831123352,-0.005517556332051754,-0.9996237754821777
1748181154.9206204,-0.8844276666641235,0.061400867998600006,0.03296712040901184,-0.007021528668701649,-0.025895394384860992,-0.005694988649338484,-0.9996237754821777
1748181154.949912,-0.8844428658485413,0.06139116361737251,0.03300032392144203,-0.007299444172531366,-0.026431920006871223,-0.005524440668523312,-0.9996086955070496
1748181154.979878,-0.8844380974769592,0.061398979276418686,0.03298614174127579,-0.007031591143459082,-0.025971686467528343,-0.005522142164409161,-0.9996227025985718
1748181155.0097582,-0.8843644857406616,0.06142939254641533,0.033046867698431015,-0.0052994005382061005,-0.02571072243154049,-0.0071507906541228294,-0.9996298551559448
1748181155.0397418,-0.8844032883644104,0.061413515359163284,0.03301883116364479,-0.00604573730379343,-0.025242701172828674,-0.006768222898244858,-0.9996402263641357
1748181155.0698714,-0.8843661546707153,0.06144475191831589,0.03305581212043762,-0.005391035694628954,-0.02487601712346077,-0.007272330578416586,-0.9996496438980103
1748181155.0999606,-0.8844253420829773,0.06140511855483055,0.03300577029585838,-0.0065430947579443455,-0.025574885308742523,-0.005832945927977562,-0.9996345043182373
1748181155.1200864,-0.8844435214996338,0.06138680875301361,0.033010829240083694,-0.007033499889075756,-0.02606070041656494,-0.005659621674567461,-0.9996196031570435
1748181155.1300874,-0.8844096064567566,0.06143093854188919,0.03302275016903877,-0.006517007015645504,-0.025985294952988625,-0.006268619559705257,-0.9996215105056763
1748181155.1498735,-0.8844389319419861,0.06139316037297249,0.03301118314266205,-0.006554479710757732,-0.025616347789764404,-0.00588606484234333,-0.9996330738067627
1748181155.1598542,-0.884438157081604,0.06139326095581055,0.033007021993398666,-0.0065702833235263824,-0.025464963167905807,-0.0060181645676493645,-0.9996360540390015
1748181155.182811,-0.8844459056854248,0.061391718685626984,0.033002544194459915,-0.006417198106646538,-0.02576700784265995,-0.006016623694449663,-0.9996292591094971
1748181155.1998272,-0.8844312429428101,0.061401546001434326,0.03301161900162697,-0.006903689354658127,-0.02606046386063099,-0.005699143745005131,-0.9996203184127808
1748181155.2297633,-0.8843950629234314,0.06143112853169441,0.03300349414348602,-0.006410167086869478,-0.02604367397725582,-0.006437225732952356,-0.9996196031570435
1748181155.25966,-0.884406566619873,0.061413757503032684,0.033041808754205704,-0.006291590631008148,-0.025525055825710297,-0.0062560634687542915,-0.999634861946106
1748181155.2700033,-0.8844268918037415,0.061384059488773346,0.03299099951982498,-0.006589996162801981,-0.025937093421816826,-0.00628258939832449,-0.9996221661567688
1748181155.289836,-0.8844439387321472,0.06139514595270157,0.03298644721508026,-0.0068476395681500435,-0.026469605043530464,-0.005611494183540344,-0.9996104836463928
1748181155.2998145,-0.8844404816627502,0.06139567866921425,0.033003851771354675,-0.006879104766994715,-0.026361670345067978,-0.005626849364489317,-0.9996129870414734
1748181155.3198137,-0.884440004825592,0.06140448525547981,0.033020518720149994,-0.007228032220155001,-0.026258204132318497,-0.006024971604347229,-0.999610960483551
1748181155.3297255,-0.8844078183174133,0.061412978917360306,0.03300246596336365,-0.006403441075235605,-0.025647107511758804,-0.006205523386597633,-0.9996312856674194
1748181155.3498797,-0.8843621611595154,0.0614798441529274,0.033020999282598495,-0.005268468521535397,-0.025185003876686096,-0.007083240430802107,-0.999643862247467
1748181155.3598158,-0.8842692971229553,0.06157021224498749,0.03315433859825134,-0.0005812955205328763,-0.024688012897968292,-0.009203925728797913,-0.9996526837348938
1748181155.3797426,-0.8844296932220459,0.06139379367232323,0.03300268575549126,-0.007199905347079039,-0.02675332874059677,-0.006114522460848093,-0.9995974898338318
1748181155.4001367,-0.8844456076622009,0.061411842703819275,0.03299267590045929,-0.006999392062425613,-0.026246080175042152,-0.005635639652609825,-0.9996151924133301
1748181155.4019375,-0.8844406604766846,0.061399683356285095,0.032972387969493866,-0.006802485790103674,-0.02642662823200226,-0.005574839189648628,-0.9996121525764465
1748181155.4197683,-0.8844236135482788,0.06142305210232735,0.032992567867040634,-0.006198185961693525,-0.02573547698557377,-0.0061347344890236855,-0.9996308088302612
1748181155.4397242,-0.8844098448753357,0.06139330938458443,0.032974179834127426,-0.006495995447039604,-0.02606177143752575,-0.006448335014283657,-0.9996185302734375
1748181155.4596732,-0.8844509720802307,0.06137971580028534,0.032961681485176086,-0.006655658129602671,-0.026635563001036644,-0.005382978823035955,-0.99960857629776
1748181155.4696932,-0.8844446539878845,0.06138751283288002,0.032987773418426514,-0.007158605847507715,-0.02605612762272358,-0.005516987759619951,-0.999619722366333
1748181155.4901774,-0.8844244480133057,0.06136995926499367,0.032967593520879745,-0.006888738367706537,-0.02629770152270794,-0.005637854337692261,-0.9996145963668823
1748181155.4997132,-0.8844267129898071,0.06139205023646355,0.03296499699354172,-0.006454394664615393,-0.026194732636213303,-0.005820597987622023,-0.9996191263198853
1748181155.5199895,-0.8844200968742371,0.06137914955615997,0.032965175807476044,-0.006753666326403618,-0.026380475610494614,-0.00550965778529644,-0.9996140599250793
1748181155.539904,-0.8844310641288757,0.06138632819056511,0.0329422689974308,-0.006527530029416084,-0.026267623528838158,-0.005618993192911148,-0.9996179342269897
1748181155.549716,-0.8843861222267151,0.06145288050174713,0.0330037958920002,-0.005245088133960962,-0.025301232933998108,-0.007117401342839003,-0.9996407628059387
1748181155.5697958,-0.8843530416488647,0.06148542836308479,0.033063217997550964,-0.0036792769096791744,-0.025240516290068626,-0.007814104668796062,-0.9996441602706909
1748181155.579799,-0.8844041228294373,0.061392754316329956,0.033006202429533005,-0.006803876720368862,-0.026729431003332138,-0.006269502453505993,-0.9995998740196228
