Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
6.50234,-0.893,0,0,0,0.00906316,-0.00294207,0.000340039,-1.37579e-05,0.066,0,0,0,-1.30104e-18,4.87891e-19,-5.42101e-20,2.5411e-21,0.78,0,0,0,-0.000861479,0.000367862,-5.26417e-05,2.52883e-06,0,0,0,0,0,0,0,0
0.915775,0.05,0.106316,-0.0295241,0.000699339,-0.28512,0.507764,-0.313355,0.0651248,0.066,2.43978e-17,-3.51815e-18,-3.3085e-18,-4.44089e-16,1.77636e-15,-8.88178e-16,4.44089e-16,0.78,0.00720897,-0.00148567,0.00190167,0.165894,-0.52701,0.52339,-0.171743,0,0,0,0,0,0,0,0
1.09195,0.1,0.0216396,0.0124018,0.0045501,0.357413,-0.810257,0.625185,-0.164451,0.066,-1.09883e-17,4.40475e-18,-7.18783e-19,2.22045e-16,-4.44089e-16,4.44089e-16,-1.11022e-16,0.78,-0.0208445,-0.0102695,0.00153093,-0.229434,0.545128,-0.430147,0.114585,0,0,0,0,0,0,0,0
0.96789,0.15,0.0385718,0.00596631,0.00114045,-0.175422,0.502316,-0.460111,0.140238,0.066,7.98807e-18,-8.11302e-18,-3.06222e-18,0,0,0,0,0.75,-0.00457031,0.013301,3.91378e-05,0.145808,-0.355039,0.295248,-0.0844411,0,0,0,0,0,0,0,0
1.48984,0.2,0.0833684,0.022492,-0.00855718,0.12784,-0.27003,0.173098,-0.0360013,0.066,4.05162e-18,2.26268e-18,-6.76139e-18,0,0,0,0,0.76,0.0109825,-0.00581591,-0.00102405,-0.0374701,0.0623692,-0.0349186,0.00666564,0,0,0,0,0,0,0,0
