Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.38247,-0.893,0,0,0,0.111153,-0.0685307,0.0152793,-0.00120355,0.066,0,0,0,0,0,0,0,1.027,0,0,0,-0.0181182,0.0103519,-0.00216054,0.000161263,0,0,0,0,0,0,0,0
1.26592,0.1,0.32647,-0.0804616,-0.0248528,-0.143913,0.10595,0.0164133,-0.0179147,0.066,-9.83866e-19,2.26481e-18,2.08726e-18,0,0,0,0,0.82,-0.0784136,0.0195877,0.00583061,0.0191149,0.00363967,-0.0229884,0.00858619,0,0,0,0,0,0,0,0
