Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.39891,-0.893,0,0,0,0.121858,-0.075089,0.0164608,-0.00126665,0.066,0,0,0,-2.42861e-17,1.73472e-17,-4.33681e-18,3.25261e-19,1.027,0,0,0,-0.0242194,0.0138666,-0.00281359,0.000200972,0,0,0,0,0,0,0,0
0.588773,0.05,0.163407,-0.150826,-0.00768341,-0.262696,0.811429,-0.312129,-0.211909,0.066,7.59159e-17,-9.46853e-18,-3.12306e-17,-3.55271e-15,0,-1.42109e-14,7.10543e-15,0.8,-0.0395134,0.0479822,0.00187169,0.062114,-0.323012,0.336364,-0.0967539,0,0,0,0,0,0,0,0
1.61839,0.1,0.0565943,0.0678701,0.0211095,0.442053,-0.773351,0.427324,-0.0785266,0.066,-7.09069e-17,-5.03269e-17,4.36654e-17,4.44089e-16,-5.55112e-16,2.77556e-16,-5.55112e-17,0.79,-0.00985818,-0.0162384,-0.005476,-0.10754,0.186637,-0.102671,0.0188143,0,0,0,0,0,0,0,0
