Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.27915,-0.893,0,0,0,0.139166,-0.0882618,0.0198755,-0.00156846,0.066,0,0,0,3.46945e-18,-3.46945e-18,4.33681e-19,0,0.78,0,0,0,-0.00213588,0.00176057,-0.000486663,4.52548e-05,0,0,0,0,0,0,0,0
0.580811,0.05,0.1665,-0.159841,0.00371104,-0.207406,0.506208,0.205968,-0.505624,0.066,-8.83938e-18,5.8889e-18,1.08081e-17,0,0,-1.42109e-14,7.10543e-15,0.78,0.00332339,-0.000741126,0.00123771,-0.0327441,-0.00789684,0.10736,-0.0805508,0,0,0,0,0,0,0,0
1.60578,0.1,0.0558701,0.0684187,0.022731,0.460996,-0.812048,0.45191,-0.0836585,0.066,1.90247e-17,-1.36415e-19,-7.37952e-18,-1.11022e-16,1.11022e-16,-5.55112e-17,1.38778e-17,0.78,-0.00551017,-0.00887543,-0.00160064,-0.0402592,0.0734668,-0.0415119,0.00774992,0,0,0,0,0,0,0,0
