Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
6.59931,-0.893,0,0,0,0.0084463,-0.00264478,0.000293145,-1.13501e-05,0.066,0,0,0,-8.67362e-19,3.25261e-19,-3.38813e-20,1.27055e-21,0.78,0,0,0,-0.000436272,0.000184043,-2.62145e-05,1.26435e-06,0,0,0,0,0,0,0,0
0.839764,0.05,0.0810966,-0.0375721,0.00269933,-0.0911971,0.295041,-0.273398,0.0842579,0.066,1.56501e-17,-1.90867e-18,-1.73668e-18,-8.88178e-16,1.77636e-15,-1.77636e-15,8.88178e-16,0.78,0.00614182,0.00147892,0.00188421,-0.00509941,-0.0828341,0.131262,-0.0550792,0,0,0,0,0,0,0,0
1.59509,0.1,0.0630931,0.0300884,0.00543746,0.0978444,-0.213806,0.129952,-0.025324,0.066,-4.17464e-18,3.85893e-18,-4.33039e-19,0,0,0,0,0.78,-0.0117455,-0.00977432,-0.00341517,-0.0573357,0.106177,-0.060535,0.0113927,0,0,0,0,0,0,0,0
