Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.38606,-0.893,0,0,0,0.11417,-0.068951,0.0148175,-0.00111822,0.066,0,0,0,-3.46945e-18,3.46945e-18,-8.67362e-19,1.0842e-19,0.53,0,0,0,0.0269632,-0.016571,0.00367442,-0.000289317,0,0,0,0,0,0,0,0
0.717597,0.05,0.184876,-0.149456,0.00100217,-1.12308,3.38805,-3.47056,1.23419,0.066,1.2877e-17,-2.04367e-18,-4.39016e-18,0,0,0,0,0.76,0.0562833,-0.0374307,-0.0128515,0.787127,-3.13573,4.00931,-1.69277,0,0,0,0,0,0,0,0
0.779322,0.1,0.0212582,0.0299193,0.0292944,1.02446,-3.18317,3.34024,-1.20139,0.066,-1.37349e-17,-8.5634e-18,5.0535e-18,0,3.55271e-15,-3.55271e-15,0,0.77,-0.0518782,-0.0374651,0.019485,-0.668559,2.46431,-2.84756,1.08882,0,0,0,0,0,0,0,0
0.708966,0.15,0.0672462,-0.00582093,-0.000369852,-0.69184,2.61749,-3.20927,1.32038,0.066,1.8658e-17,1.33754e-17,-1.54414e-17,-1.77636e-15,0,0,0,0.73,0.00052402,0.0533067,0.00339634,1.16833,-3.96569,4.54876,-1.78678,0,0,0,0,0,0,0,0
1.07142,0.2,0.103447,0.0389751,-0.00306064,0.64576,-1.79919,1.5561,-0.442058,0.066,-2.04085e-17,4.19567e-18,2.66711e-17,0,-8.88178e-16,4.44089e-16,-1.11022e-16,0.76,0.0373055,-0.0305266,0.00331772,-0.353095,0.794888,-0.614531,0.162649,0,0,0,0,0,0,0,0
