t,x,y,z,qx,qy,qz,qw
1749020490.9129782,-0.8748645782470703,0.06438761204481125,0.03631013631820679,0.0314788818359375,0.03107067011296749,0.0003735861973837018,-0.9990213513374329
1749020490.9227846,-0.8748645782470703,0.06434740871191025,0.03628323972225189,0.03182176500558853,0.03416851535439491,-0.0007103776442818344,-0.9989091157913208
1749020490.9431627,-0.8749459981918335,0.06431799381971359,0.03624796122312546,0.030873147770762444,0.03176094964146614,-0.00043147950782440603,-0.9990185499191284
1749020490.9531476,-0.8751059770584106,0.06444281339645386,0.03610536456108093,0.03114103525876999,0.02519049495458603,-0.0031161324586719275,-0.9991927146911621
1749020490.9630153,-0.8750730752944946,0.06442837417125702,0.036132074892520905,0.03172353655099869,0.025733578950166702,-0.0018278321949765086,-0.9991636872291565
1749020490.9835029,-0.8750945925712585,0.06450477987527847,0.036155134439468384,0.0314178504049778,0.024082494899630547,-0.003080029273405671,-0.9992114305496216
1749020491.0036976,-0.8750250339508057,0.06431743502616882,0.03615150228142738,0.03154979646205902,0.027430640533566475,-0.0006662509986199439,-0.9991255402565002
1749020491.0131998,-0.8750067353248596,0.06427823007106781,0.03616951406002045,0.03025389090180397,0.02762388065457344,-0.000478061061585322,-0.9991604089736938
1749020491.0332866,-0.8750067353248596,0.06434458494186401,0.036144811660051346,0.031644295901060104,0.024746695533394814,0.00015514655387960374,-0.9991928339004517
1749020491.0431294,-0.8750361800193787,0.06434113532304764,0.03608584403991699,0.031158315017819405,0.022037310525774956,7.519988139392808e-05,-0.9992715716362
1749020491.0629416,-0.8750177621841431,0.0644843578338623,0.036154214292764664,0.03194187954068184,0.0248708575963974,-0.0009750899043865502,-0.9991797804832458
1749020491.0730855,-0.8749936819076538,0.06436465680599213,0.03618337959051132,0.03109760582447052,0.02719498984515667,0.0004002396890427917,-0.9991462230682373
1749020491.09318,-0.8750128746032715,0.06435923278331757,0.03621530905365944,0.031254202127456665,0.028768813237547874,0.0005141831352375448,-0.9990972280502319
1749020491.1134498,-0.8750030994415283,0.06440870463848114,0.036215588450431824,0.031461820006370544,0.028091736137866974,0.0001923919771797955,-0.9991101622581482
1749020491.1228273,-0.8749539852142334,0.06439995765686035,0.03620696812868118,0.031228333711624146,0.021893171593546867,0.0005587261985056102,-0.9992722868919373
1749020491.1428056,-0.8748594522476196,0.06458920240402222,0.036340586841106415,0.031506795436143875,0.01593654789030552,-1.6059788322309032e-05,-0.9993765354156494
1749020491.1528845,-0.8750245571136475,0.06447102129459381,0.036192022264003754,0.031226249411702156,0.022799352183938026,-0.0015542316250503063,-0.9992510676383972
1749020491.162787,-0.8750621676445007,0.06434588134288788,0.0360872857272625,0.030945729464292526,0.02706994116306305,-0.0014021722599864006,-0.9991534948348999
1749020491.1828067,-0.8750505447387695,0.0644230842590332,0.03613927960395813,0.030812526121735573,0.025350652635097504,-0.001183411106467247,-0.9992030262947083
1749020491.2027583,-0.8750308752059937,0.06435853987932205,0.03612322360277176,0.030963310971856117,0.02397151105105877,-0.00022161893139127642,-0.9992330074310303
1749020491.2128875,-0.8750300407409668,0.06436120718717575,0.03615394979715347,0.03172721341252327,0.026316791772842407,0.0002683177881408483,-0.9991500377655029
1749020491.2326522,-0.875025749206543,0.06433738768100739,0.03609098121523857,0.030682232230901718,0.02363172546029091,-0.0005459304084070027,-0.9992496371269226
1749020491.2627444,-0.875019371509552,0.06436605006456375,0.03607317432761192,0.031297989189624786,0.023412011563777924,0.00012101271568099037,-0.9992358684539795
1749020491.293007,-0.8750316500663757,0.0643857792019844,0.036149609833955765,0.0306820310652256,0.026320241391658783,-0.0007785334018990397,-0.9991823434829712
