Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.27915,-0.893,0,0,0,0.138713,-0.0880099,0.0198348,-0.00156663,0.066,0,0,0,6.93889e-18,-3.46945e-18,8.67362e-19,-5.42101e-20,0.78,0,0,0,-1.38778e-16,1.11022e-16,-2.77556e-17,2.60209e-18,0,0,0,0,0,0,0,0
0.580811,0.05,0.17164,-0.156186,0.00360198,-0.869287,3.04027,-3.26581,1.14988,0.066,-1.36527e-17,8.83661e-18,1.6294e-17,-3.55271e-15,1.42109e-14,0,0,0.78,3.83196e-16,-5.9996e-17,-1.41936e-16,0,-1.13687e-13,0,0,0,0,0,0,0,0,0,0
1.62706,0.1,0.0563375,0.0688116,0.0225626,0.42182,-0.740903,0.408481,-0.0747813,0.066,3.02642e-17,-6.85664e-20,-1.94869e-17,-1.11022e-16,1.66533e-16,-5.55112e-17,1.38778e-17,0.78,-5.45719e-16,-3.43513e-16,5.91968e-16,2.66454e-15,-3.55271e-15,1.77636e-15,-3.33067e-16,0,0,0,0,0,0,0,0
